0,11,88,0,058,0
0,02,11,88,0,058,0
0,12,11,88,0,058,0
0,22,-1,575542,0,07351658,0,02646255
0,32,-1,575566,0,07353964,0,02645254
0,42,-1,575561,0,07352623,0,02646255
0,52,-1,575549,0,07351789,0,02645206
0,62,-1,575541,0,07353815,0,02645969
0,72,-1,575561,0,07354739,0,02645826
0,82,-1,575558,0,07354054,0,02645731
0,92,-1,575541,0,07353827,0,02647018
1,02,-1,57554,0,07353064,0,02646589
1,12,-1,575555,0,0735127,0,026474
1,22,-1,575544,0,0735034,0,02647352
1,32,-1,575554,0,07351223,0,02646923
1,42,-1,575559,0,07353446,0,02645731
1,52,-1,575551,0,07352754,0,02646542
1,62,-1,575559,0,07353261,0,02645636
1,72,-1,575536,0,07349452,0,02645636
1,82,-1,575543,0,07353511,0,02647638
1,92,-1,575552,0,07352445,0,02646494
2,02,-1,575549,0,07352003,0,02646017
2,12,-1,575552,0,07354155,0,02644062
2,22,-1,575551,0,07352152,0,02645969
2,32,-1,575556,0,07350847,0,02646494
2,42,-1,575555,0,07353082,0,02647638
2,52,-1,575558,0,07351199,0,02646446
2,62,-1,575553,0,07354358,0,02645159
2,72,-1,575544,0,07350758,0,026474
2,82,-1,575576,0,07351074,0,026474
2,92,-1,575551,0,07350627,0,02647495
3,02,-1,575547,0,073549,0,02645969
3,12,-1,575567,0,07353291,0,02646685
3,22,-1,575566,0,07349452,0,02646399
3,32,-1,575564,0,07351616,0,02645922
3,42,-1,575568,0,07349733,0,02646446
3,52,-1,575551,0,07347593,0,02647305
3,62,-1,575551,0,07347742,0,02646542
3,72,-1,575562,0,07350507,0,0264616
3,82,-1,575554,0,07349572,0,02645588
3,92,-1,575587,0,07350048,0,02645683
4,02,-1,575558,0,07351026,0,02646017
4,12,-1,575554,0,07351878,0,02646923
4,22,-1,575563,0,07350644,0,02645826
4,32,-1,575553,0,07350793,0,02646542
4,42,-1,575569,0,07353404,0,0264554
4,52,-1,575547,0,07351854,0,02647161
4,62,-1,575556,0,07351002,0,02646065
4,72,-1,575545,0,07347569,0,02647114
4,82,-1,575549,0,07350072,0,02646685
4,92,-1,575568,0,0735406,0,02646542
5,02,-1,575534,0,07349524,0,02645874
5,12,-1,575551,0,07351902,0,02647018
5,22,-1,575533,0,07348213,0,02646923
5,32,-1,575543,0,07351151,0,02645731
5,42,-1,575543,0,07350895,0,02645206
5,52,-1,575547,0,073526,0,02646303
5,62,-1,575566,0,0735133,0,02645969
5,72,-1,575553,0,07351837,0,02646971
5,82,-1,575543,0,07350585,0,02645397
5,92,-1,575547,0,07352236,0,02645969
6,02,-1,575551,0,07351759,0,02646923
6,12,-1,575574,0,07351485,0,02646351
6,22,-1,575528,0,07352993,0,02646828
6,32,-1,575548,0,07351843,0,02645731
6,42,-1,575563,0,07356188,0,02645922
6,52,-1,575546,0,07352707,0,02645016
6,62,-1,575543,0,07352683,0,02647495
6,72,-1,575554,0,07351086,0,02647543
6,82,-1,57554,0,07354191,0,02646494
6,92,-1,575551,0,07355103,0,02646303
7,02,-1,575538,0,07351026,0,02647924
7,12,-1,575551,0,07350907,0,02647734
7,22,-1,575534,0,07350978,0,02645969
7,32,-1,575537,0,07352373,0,02647734
7,42,-1,575558,0,07352224,0,02646589
7,52,-1,575553,0,07353321,0,02645397
7,62,-1,575551,0,07353559,0,02646637
7,72,-1,575554,0,07352594,0,02645922
7,82,-1,575552,0,07351741,0,02646589
7,92,-1,575585,0,07350233,0,02647209
8,02,-1,575551,0,07352337,0,02646494
8,12,-1,575548,0,07353017,0,02646923
8,22,-1,57554,0,07350776,0,02647018
8,32,-1,57556,0,07352695,0,02647686
8,42,-1,575546,0,07351151,0,02646828
8,52,-1,575552,0,0735468,0,02647686
8,62,-1,575554,0,07352224,0,026474
8,72,-1,575549,0,07352063,0,02646875
8,82,-1,575551,0,0735248,0,02647257
8,92,-1,575547,0,0735189,0,02646542
9,02,-1,575579,0,07354191,0,02645874
9,12,-1,575547,0,07353786,0,02646208
9,22,-1,57554,0,07352087,0,02646685
9,32,-1,575552,0,07352605,0,0264678
9,42,-1,575554,0,0735276,0,02647066
9,52,-1,575556,0,07352349,0,02646828
9,62,-1,57556,0,07351568,0,02646971
9,719999,-1,575552,0,07352301,0,02646494
9,82,-1,575542,0,07351038,0,02646542
9,92,-1,575538,0,07352898,0,02646112
10,02,-1,575539,0,0735096,0,02648115
10,12,-1,575545,0,07354036,0,02647114
10,22,-1,575544,0,07352576,0,02647638
10,32,-1,575519,0,0735428,0,02645826
10,42,-1,575537,0,0735496,0,02646399
10,52,-1,575545,0,07353577,0,02646589
10,62,-1,575541,0,073535,0,02646351
10,72,-1,57555,0,07352743,0,02647448
10,82,-1,575555,0,07354161,0,02647305
10,92,-1,575546,0,07351902,0,0264864
11,02,-1,575537,0,07353905,0,02646875
11,12,-1,575554,0,0735518,0,02646112
11,22,-1,57553,0,07354036,0,02645731
11,32,-1,575543,0,07353386,0,02646732
11,42,-1,575525,0,07355151,0,02646494
11,52,-1,575536,0,07354924,0,02646971
11,62,-1,575521,0,07357433,0,02646446
11,72,-1,575541,0,07356349,0,02646637
