0,-0,646227,1,24,14,68
0,02,-0,646227,1,24,14,68
0,12,-0,646227,1,24,14,68
0,22,1,275376,0,08229238,1,279109
0,32,1,275535,0,08210748,1,27919
0,42,1,275462,0,08214772,1,279122
0,52,1,275462,0,08214772,1,279122
0,62,1,275492,0,08202803,1,279225
0,72,1,275492,0,08202803,1,279225
0,82,1,275497,0,08191413,1,279193
0,92,1,275378,0,08206433,1,279131
1,02,1,275363,0,08205724,1,279144
1,12,1,275406,0,08200121,1,279129
1,22,1,275467,0,08198023,1,279196
1,32,1,275462,0,08205277,1,279188
1,42,1,275525,0,08203089,1,279215
1,52,1,275572,0,08196509,1,279257
1,62,1,27553,0,08200324,1,279235
1,72,1,27553,0,08200324,1,279235
1,82,1,275415,0,08207041,1,27918
1,92,1,275397,0,08212095,1,279183
2,02,1,275421,0,08207279,1,279176
2,12,1,275441,0,08202428,1,279181
2,22,1,2755,0,08199579,1,27916
2,32,1,275434,0,08207327,1,279183
2,42,1,275458,0,08199751,1,279145
2,52,1,275458,0,08199751,1,279145
2,62,1,275434,0,08206618,1,279166
2,72,1,275466,0,08209413,1,279175
2,82,1,275657,0,08191353,1,279273
2,92,1,275587,0,08193433,1,279238
3,02,1,275587,0,08193433,1,279238
3,12,1,27543,0,08207226,1,279182
3,22,1,275503,0,08202171,1,279224
3,32,1,275505,0,08196384,1,27919
3,42,1,275422,0,08208191,1,279112
3,52,1,275422,0,08204627,1,279148
3,62,1,275396,0,08211064,1,279151
3,72,1,275532,0,08199692,1,279232
3,82,1,275557,0,08195156,1,279238
3,92,1,275569,0,08198667,1,279243
4,02,1,275477,0,08204186,1,279236
4,12,1,27544,0,08206362,1,279142
4,22,1,275394,0,08206916,1,279119
4,32,1,275522,0,08199567,1,279249
4,42,1,275533,0,08200061,1,279251
4,52,1,27564,0,08190167,1,279295
4,62,1,275624,0,08190197,1,279265
4,72,1,275611,0,08197546,1,279212
4,82,1,275679,0,08197165,1,27919
4,92,1,2756,0,08207452,1,27922
5,02,1,275575,0,08205044,1,279202
5,12,1,275505,0,08206373,1,279194
5,22,1,27547,0,08205855,1,279173
5,32,1,27547,0,08205855,1,279173
5,42,1,27543,0,08208215,1,279194
5,52,1,275414,0,08211726,1,279152
5,62,1,27558,0,08196813,1,279241
5,72,1,275648,0,08190095,1,279262
5,82,1,27551,0,0820024,1,279167
5,92,1,27558,0,08195794,1,279211
6,02,1,275583,0,08198804,1,279112
6,12,1,275488,0,08206934,1,279129
6,22,1,275488,0,08206934,1,279129
6,32,1,275654,0,08201587,1,279198
6,42,1,275658,0,08194125,1,279276
