0,-0,646227,1,24,14,68
0,02,-0,646227,1,24,14,68
0,12,-0,646227,1,24,14,68
0,22,-0,9391639,0,07701945,-0,392787
0,32,-0,9391639,0,07701945,-0,392787
0,42,-0,9392064,0,07703042,-0,3927889
0,52,-0,9392191,0,07702231,-0,3927803
0,62,-0,9392007,0,07699418,-0,392786
0,72,-0,9392157,0,07702607,-0,3927879
0,82,-0,9392047,0,07701546,-0,3927889
0,92,-0,9391947,0,0769887,-0,3927898
1,02,-0,9392297,0,07701731,-0,3927908
1,12,-0,939212,0,07700443,-0,3927813
1,22,-0,9392084,0,07698327,-0,3928032
1,32,-0,9392226,0,07701707,-0,3927889
1,42,-0,9392341,0,07702303,-0,3927841
1,52,-0,9392341,0,07702303,-0,3927841
1,62,-0,9392525,0,07702506,-0,3927803
1,72,-0,9392525,0,07702506,-0,3927803
1,82,-0,9392164,0,07701057,-0,3927879
1,92,-0,9392262,0,07703012,-0,3927937
2,02,-0,9392132,0,07700133,-0,3927889
2,12,-0,9392132,0,07700133,-0,3927889
2,22,-0,9392132,0,07700133,-0,3927889
2,32,-0,9392169,0,07698238,-0,3927898
2,42,-0,9392136,0,07700241,-0,3927841
2,52,-0,9392294,0,07701528,-0,3927832
2,62,-0,9392108,0,07700944,-0,3927841
2,72,-0,9392108,0,07700944,-0,3927841
2,82,-0,9392358,0,07699567,-0,3927879
2,92,-0,9392272,0,07700688,-0,392786
3,02,-0,9392282,0,07700413,-0,3927889
3,12,-0,9392124,0,07699549,-0,3927851
3,22,-0,9392021,0,07699853,-0,392786
3,32,-0,9392021,0,07699853,-0,392786
3,42,-0,9392211,0,07701212,-0,392787
3,52,-0,9392202,0,07701188,-0,3927841
3,62,-0,9392254,0,07701033,-0,3927765
3,72,-0,9392178,0,07701272,-0,3927879
3,82,-0,9392245,0,07702327,-0,3927851
3,92,-0,9392093,0,07701254,-0,3927746
4,02,-0,9392358,0,07701939,-0,3927841
4,12,-0,9392043,0,07700121,-0,392787
4,22,-0,9392307,0,07703537,-0,3927822
4,32,-0,9392159,0,07701826,-0,3927841
4,42,-0,9392272,0,07703775,-0,3927774
4,52,-0,9392272,0,07703775,-0,3927774
4,62,-0,9392272,0,07703775,-0,3927774
4,72,-0,9392136,0,07701141,-0,3927822
4,82,-0,9392099,0,07702738,-0,3927765
4,92,-0,9392161,0,07702547,-0,392787
5,02,-0,9392078,0,07703096,-0,3927879
5,12,-0,9392108,0,07703733,-0,3927927
5,22,-0,9392211,0,07703227,-0,3927832
5,32,-0,9392279,0,07701939,-0,3927908
5,42,-0,9392241,0,07703114,-0,3927889
