0,11,88,0,058,0
0,02,11,88,0,058,0
0,12,11,88,0,058,0
0,22,-1,57568,0,07342866,0,02648211
0,32,-1,575702,0,07342806,0,02648211
0,42,-1,575689,0,07341519,0,02647352
0,52,-1,575692,0,07339987,0,02648401
0,62,-1,575675,0,07340774,0,02648783
0,72,-1,575672,0,07338861,0,02648973
0,82,-1,575674,0,07337853,0,0264945
0,92,-1,57568,0,07336119,0,02649546
1,02,-1,575679,0,07339981,0,02649832
1,12,-1,575673,0,07339558,0,02648926
1,22,-1,575699,0,07342234,0,02649355
1,32,-1,575685,0,07342789,0,02647924
1,42,-1,575698,0,07341459,0,02647972
1,52,-1,575675,0,07338223,0,02648783
1,62,-1,575701,0,07341126,0,02647543
1,72,-1,575697,0,07342753,0,02649021
1,82,-1,575741,0,07343093,0,02648973
1,92,-1,575715,0,07344708,0,02649164
2,02,-1,575694,0,07337931,0,02648926
2,12,-1,575701,0,07339963,0,02648497
2,22,-1,575685,0,07340011,0,02648592
2,32,-1,575696,0,07335028,0,02647829
2,42,-1,5757,0,07339582,0,02647877
2,52,-1,575717,0,07342663,0,02648973
2,62,-1,575684,0,07334903,0,0264883
2,72,-1,575698,0,07338789,0,0264926
2,82,-1,575702,0,0733923,0,02647352
2,92,-1,575696,0,07336923,0,02648926
3,02,-1,575671,0,07336137,0,0264945
3,12,-1,575669,0,07339063,0,02647924
3,22,-1,575704,0,07344541,0,02648687
3,32,-1,575673,0,07337061,0,02648735
3,42,-1,57569,0,07340965,0,02647781
3,52,-1,575687,0,07338372,0,02649641
3,62,-1,575669,0,07337829,0,02649689
3,72,-1,575669,0,07337639,0,02649689
3,82,-1,575664,0,07337108,0,02648163
3,92,-1,575671,0,07339635,0,02648926
4,02,-1,575679,0,07337281,0,02649546
4,12,-1,575693,0,07339796,0,02648449
4,22,-1,575678,0,07340941,0,02649164
4,32,-1,575692,0,07341686,0,02647686
4,42,-1,575701,0,07341269,0,02647924
4,52,-1,575682,0,07339093,0,02649689
4,62,-1,57569,0,07340416,0,02647686
4,72,-1,575665,0,07338735,0,02648401
4,82,-1,575666,0,07339719,0,02648926
4,92,-1,575668,0,07342032,0,02646065
5,02,-1,575677,0,07339683,0,02646875
5,12,-1,575668,0,07338819,0,02648401
5,22,-1,575646,0,0733709,0,02648067
5,32,-1,575688,0,07335636,0,02651167
5,42,-1,575665,0,07340065,0,02647257
5,52,-1,575664,0,07338265,0,02647209
5,62,-1,575646,0,07340059,0,02648973
5,72,-1,575664,0,07342204,0,02646971
5,82,-1,575648,0,07344434,0,02647543
5,92,-1,57567,0,07341519,0,02647018
6,02,-1,575662,0,07342306,0,02648115
6,12,-1,575648,0,07339641,0,02648115
6,22,-1,575662,0,07343063,0,02648592
6,32,-1,575644,0,07340267,0,02647924
6,42,-1,575639,0,07339725,0,02647781
6,52,-1,575648,0,07344458,0,02647686
6,62,-1,575656,0,07342765,0,02648163
6,72,-1,575674,0,07338509,0,02647018
6,82,-1,575654,0,0734264,0,02647686
6,92,-1,575696,0,07335421,0,02645683
7,02,-1,575679,0,07340863,0,02648735
7,12,-1,575667,0,07339254,0,02646923
7,22,-1,575714,0,07336137,0,02645206
7,32,-1,575687,0,073342,0,02645636
7,42,-1,575665,0,07340536,0,02648687
7,52,-1,575677,0,07344016,0,02648497
7,62,-1,57567,0,07344767,0,02648592
7,72,-1,575648,0,07342222,0,02649021
7,82,-1,575689,0,07342866,0,02647686
7,92,-1,575652,0,07341787,0,02648211
8,02,-1,575656,0,07345042,0,02648783
8,12,-1,575676,0,0734385,0,02648592
8,22,-1,575666,0,07343128,0,02647781
8,32,-1,575707,0,07341596,0,02648354
8,42,-1,575664,0,07341322,0,02648926
8,52,-1,575669,0,07341227,0,02649307
8,62,-1,575667,0,07342616,0,02648258
8,72,-1,575686,0,07344934,0,02648115
8,82,-1,575698,0,07343939,0,02647495
8,92,-1,575691,0,07346955,0,02647448
9,02,-1,575676,0,07340893,0,02649975
9,12,-1,575673,0,07341751,0,02649117
9,22,-1,575693,0,07340917,0,02648783
9,32,-1,57569,0,07345107,0,0264945
9,42,-1,57567,0,0734348,0,02648592
9,52,-1,575677,0,07341823,0,02648163
9,62,-1,575688,0,07346925,0,02649355
9,719999,-1,57567,0,07342044,0,0264926
9,82,-1,575685,0,07342371,0,02648973
9,92,-1,575673,0,07341644,0,02648735
10,02,-1,575687,0,0734444,0,02649069
10,12,-1,575653,0,07344338,0,02649021
10,22,-1,575671,0,07341954,0,02649736
10,32,-1,575665,0,07346454,0,02647877
10,42,-1,575687,0,07343116,0,02649164
10,52,-1,575657,0,07341245,0,02649021
10,62,-1,575672,0,07343313,0,02647734
10,72,-1,575677,0,07340786,0,02648163
10,82,-1,575658,0,07341102,0,02649403
10,92,-1,575694,0,07343158,0,02648592
11,02,-1,575672,0,07339188,0,02648783
11,12,-1,575677,0,07340398,0,02648735
11,22,-1,575673,0,07340702,0,02649117
11,32,-1,575693,0,07342526,0,02648973
11,42,-1,575682,0,07342723,0,02648306
11,52,-1,575706,0,07341126,0,02647257
11,62,-1,575667,0,07338515,0,0264883
11,72,-1,575688,0,07339373,0,0264883
11,82,-1,5757,0,07339743,0,02648067
11,92,-1,575711,0,07341436,0,02648211
12,02,-1,575694,0,07344094,0,02649498
12,12,-1,575675,0,0733867,0,02649546
12,22,-1,575705,0,07345775,0,02649164
12,32,-1,575685,0,07339117,0,02649212
12,42,-1,575677,0,07340327,0,02648258
12,52,-1,57569,0,07338932,0,02649689
12,62,-1,575681,0,0734047,0,02648067
12,72,-1,575686,0,07339194,0,02647781
12,82,-1,575695,0,07343653,0,0264864
12,92,-1,575727,0,07336125,0,02644777
13,02,-1,575687,0,0733979,0,0264883
13,12,-1,575688,0,07340232,0,02646208
13,22,-1,575665,0,07339862,0,02647829
13,32,-1,575675,0,07340237,0,02648973
13,42,-1,575661,0,07340679,0,02649784
13,52,-1,575678,0,07342818,0,02648258
13,62,-1,57571,0,0733411,0,02645588
